Timestamp,filename,first_lat,first_lon,last_lat,last_lon
1723731566.0,maschsee_2024_08_15_14_19_26_171_downsampled,52.35320755,9.7412738,52.353203967,9.741277133
1723731686.0,maschsee_2024_08_15_14_21_26_172_downsampled,52.3532055,9.74127565,52.3532142,9.74127435
1723731806.0,maschsee_2024_08_15_14_23_26_173_downsampled,52.3532142,9.74127435,52.35321955,9.741293233
1723731926.0,maschsee_2024_08_15_14_25_26_174_downsampled,52.3532185,9.74129185,52.3532151,9.7412651
1723732046.0,maschsee_2024_08_15_14_27_26_175_downsampled,52.3532151,9.7412651,52.353214383,9.741264633
1723732166.0,maschsee_2024_08_15_14_29_26_176_downsampled,52.353214333,9.741264633,52.353241433,9.741232283
1723732286.0,maschsee_2024_08_15_14_31_26_177_downsampled,52.353242167,9.741229733,52.353210217,9.741254717
1723732406.0,maschsee_2024_08_15_14_33_26_178_downsampled,52.353210217,9.741254717,52.353258667,9.741217633
1723732526.0,maschsee_2024_08_15_14_35_26_179_downsampled,52.353256083,9.741225267,52.353240683,9.741257117
1723732646.0,maschsee_2024_08_15_14_37_26_180_downsampled,52.3532381,9.741258967,52.353220433,9.741240617
1723732766.0,maschsee_2024_08_15_14_39_26_181_downsampled,52.353220383,9.741240567,52.35318755,9.741253183
1723732886.0,maschsee_2024_08_15_14_41_26_182_downsampled,52.353187633,9.741252967,52.353205267,9.74125445
1723733006.0,maschsee_2024_08_15_14_43_26_183_downsampled,52.353205217,9.741254367,52.35321045,9.741284183
1723733126.0,maschsee_2024_08_15_14_45_26_184_downsampled,52.35321045,9.741284183,52.353234,9.741230667
1723733246.0,maschsee_2024_08_15_14_47_26_185_downsampled,52.35323425,9.74122925,52.353223183,9.741236867
1723733366.0,maschsee_2024_08_15_14_49_26_186_downsampled,52.35322315,9.74123685,52.3532242,9.741262833
1723733486.0,maschsee_2024_08_15_14_51_26_187_downsampled,52.3532242,9.741262833,52.353214383,9.741261117
1723733606.0,maschsee_2024_08_15_14_53_26_188_downsampled,52.353215567,9.741262217,52.35321215,9.74125655
1723733726.0,maschsee_2024_08_15_14_55_26_189_downsampled,52.35321215,9.74125655,52.3532264,9.741264617
1723733846.0,maschsee_2024_08_15_14_57_26_190_downsampled,52.3532264,9.741264567,52.35321855,9.741258983
1723733966.0,maschsee_2024_08_15_14_59_26_191_downsampled,52.353218533,9.741259033,52.353225967,9.741245183
1723734086.0,maschsee_2024_08_15_15_01_26_192_downsampled,52.353225967,9.741245183,52.353210267,9.741246217
1723734206.0,maschsee_2024_08_15_15_03_26_193_downsampled,52.35320925,9.741245217,52.353228017,9.741249033
1723734326.0,maschsee_2024_08_15_15_05_26_194_downsampled,52.353228,9.741250717,52.353222667,9.74124975
1723734446.0,maschsee_2024_08_15_15_07_26_195_downsampled,52.353222667,9.74124975,52.353217967,9.7412536
1723734566.0,maschsee_2024_08_15_15_09_26_196_downsampled,52.353217933,9.741253617,52.3532013,9.741244883
1723734686.0,maschsee_2024_08_15_15_11_26_197_downsampled,52.3532013,9.741244883,52.353173517,9.74126605
1723734806.0,maschsee_2024_08_15_15_13_26_198_downsampled,52.353173517,9.74126605,52.353191333,9.741244683
1723734926.0,maschsee_2024_08_15_15_15_26_199_downsampled,52.353191417,9.741244783,52.3532079,9.741256117
1723735046.0,maschsee_2024_08_15_15_17_26_200_downsampled,52.353207917,9.7412561,52.35320535,9.741259283
1723735166.0,maschsee_2024_08_15_15_19_26_201_downsampled,52.3532024,9.741263633,52.353207833,9.74121935
1723735286.0,maschsee_2024_08_15_15_21_26_202_downsampled,52.353207833,9.74121935,52.353228267,9.7412379
1723735406.0,maschsee_2024_08_15_15_23_26_203_downsampled,52.353228067,9.74123735,52.353234233,9.741219483
1723735526.0,maschsee_2024_08_15_15_25_26_204_downsampled,52.353234233,9.741219483,52.3532203,9.741242533
1723735646.0,maschsee_2024_08_15_15_27_26_205_downsampled,52.3532203,9.741242533,52.353210967,9.741208767
1723735766.0,maschsee_2024_08_15_15_29_26_206_downsampled,52.3532108,9.7412083,52.35319445,9.7412453
1723735886.0,maschsee_2024_08_15_15_31_26_207_downsampled,52.35319445,9.7412453,52.353241667,9.741264833
1723736006.0,maschsee_2024_08_15_15_33_26_208_downsampled,52.353241667,9.741264833,52.353218683,9.741224967
1723736126.0,maschsee_2024_08_15_15_35_26_209_downsampled,52.353218617,9.741224733,52.353198017,9.7412335
1723736246.0,maschsee_2024_08_15_15_37_26_210_downsampled,52.353197967,9.741233517,52.353194133,9.741227283
1723736366.0,maschsee_2024_08_15_15_39_26_211_downsampled,52.353194133,9.741227283,52.353204483,9.741248883
1723736486.0,maschsee_2024_08_15_15_41_26_212_downsampled,52.353202367,9.74124905,52.3532155,9.741256017
1723736606.0,maschsee_2024_08_15_15_43_26_213_downsampled,52.3532155,9.741256017,52.353216467,9.7412321
1723736726.0,maschsee_2024_08_15_15_45_26_214_downsampled,52.353216467,9.7412321,52.35317895,9.741237233
